product_name,category,price,quantity_in_stock,quantity_sold,brand,rating,num_of_ratings,date_added,color,revenue
"55PUS7334 (65"", Blue frame)",TVs,700.0,0.0,739.0,Philips,8.3,233.0,10/18/2020,blue,517300.0
Rival 110 (Black),Mice,29.99,,1240.0,SteelSeries,8.3,641.0,12/10/2020,black,37187.6
Cosm Chair (Purple),Furniture,1495.0,194.0,652.0,Herman Miller,9.0,81.0,4/3/2021,purple,974740.0
"10 Pro (1TB, White)",Smartphones,849.0,190.0,827.0,OnePlus,8.5,292.0,11/24/2024,white,702123.0
"ENVY 15 (64GB, Black)",Laptops,1200.0,485.0,1202.0,HP,8.5,708.0,12/13/2024,black,1442400.0
Food Processor KFP1466 (Red),Kitchen,329.99,160.0,827.0,KitchenAid,8.75,149.0,12/1/2021,red,272901.73
"65OLED936 (65"", Brown frame)",TVs,2800.0,403.0,743.0,Philips,8.8,420.0,3/5/2021,brown,2080400.0
Billy Bookcase (Orange),Furniture,59.99,232.0,1277.0,IKEA,8.25,685.0,6/23/2022,orange,76607.23
"65PUS8504 (65"", Yellow frame)",TVs,1200.0,0.0,381.0,Philips,7.8,105.0,12/9/2023,yellow,457200.0
Nutri Pro Blender (Blue),Kitchen,99.99,96.0,849.0,Ninja,8.75,121.0,3/17/2025,blue,84891.51
"AirPods (2nd generation) (Wireless, Gray)",Headphones,129.0,401.0,739.0,Apple,8.75,26.0,9/20/2025,gray,95331.0
Sorry! (Yellow),Toys,20.0,0.0,904.0,Hasbro,8.75,173.0,6/9/2021,yellow,18080.0
Basilisk V3 (Red),Mice,69.99,126.0,727.0,Razer,8.75,6.0,2/24/2020,red,50882.729999999996
"Dunk Low (Brown, EU 40)",Shoes,110.0,282.0,1535.0,Nike,8.75,800.0,2/23/2025,brown,168850.0
"XPS 13 (9370) (64GB, Yellow)",Laptops,1700.0,,755.0,Dell,8.75,269.0,10/11/2024,yellow,1283500.0
"OLED G1 (43"", Yellow frame)",TVs,1399.0,73.0,770.0,LG,9.0,174.0,5/21/2023,yellow,1077230.0
"Legacy Lifter (Gray, EU 40)",Shoes,130.0,117.0,1271.0,Reebok,8.75,552.0,12/5/2020,gray,165230.0
"QuietComfort Earbuds (Wireless, Brown)",Headphones,249.0,0.0,1435.0,Bose,8.7,717.0,9/27/2024,brown,357315.0
"ZenBook Pro Duo 15 (256GB, White)",Laptops,3000.0,5.0,1016.0,Asus,8.5,794.0,12/19/2022,white,3048000.0
Max (Yellow),Kitchen,79.99,370.0,1089.0,Instant Pot,9.2,235.0,9/30/2022,yellow,87109.11
"Galaxy Tab S8 Ultra (128GB, Green)",Tablets,999.0,215.0,957.0,Samsung,8.75,371.0,12/19/2025,green,956043.0
Watch Series 3 (Orange),Watches,199.0,52.0,720.0,Apple,8.5,780.0,10/9/2021,orange,143280.0
Operation (Black),Toys,20.0,275.0,906.0,Hasbro,8.5,251.0,3/8/2025,black,18120.0
"RC Elite (Brown, EU 42)",Shoes,225.0,264.0,846.0,New Balance,8.45,226.0,11/27/2025,brown,190350.0
"530 (Yellow, EU 42)",Shoes,110.0,243.0,1175.0,New Balance,8.5,503.0,8/15/2025,yellow,129250.0
"ThinkBook 15 (256GB, Green)",Laptops,750.0,157.0,1034.0,Lenovo,8.5,478.0,8/21/2021,green,775500.0
"Jersey Dress (Red, XS)",Clothing,24.99,0.0,1100.0,H&M,8.3,493.0,12/11/2022,red,27489.0
Duo Evo Plus (White),Kitchen,129.99,0.0,1047.0,Instant Pot,9.2,206.0,1/1/2024,white,136099.53
Bakugan Battle Arena (Orange),Toys,24.99,317.0,1204.0,Spin Master,8.5,510.0,9/21/2024,orange,30087.96
"OLED CX (50"", Gray frame)",TVs,1200.0,46.0,1158.0,LG,9.3,444.0,12/10/2021,gray,1389600.0
Arc Mouse (White),Mice,79.99,406.0,1425.0,Microsoft,8.5,740.0,5/28/2022,white,113985.74999999999
Viper Ultimate (Orange),Mice,129.99,214.0,1039.0,Razer,8.85,277.0,4/2/2022,orange,135059.61000000002
"512 Slim Taper Jeans (Purple, L)",Clothing,69.5,90.0,966.0,Levi's,8.75,248.0,9/18/2024,purple,67137.0
"QuietComfort 35 II (Wired, Blue)",Headphones,279.0,98.0,1139.0,Bose,9.2,329.0,10/10/2022,red,317781.0
K95 RGB Platinum (Orange),Keyboards,199.99,130.0,1304.0,Corsair,8.75,578.0,1/3/2024,orange,260786.96000000002
Darcy Sofa (Purple),Furniture,599.99,360.0,1099.0,Ashley Furniture,8.65,470.0,6/4/2020,purple,659389.01
Galaxy Watch (Yellow),Watches,299.99,475.0,672.0,Samsung,8.75,621.0,8/18/2025,yellow,201593.28
PlayStation 1 (White),Gaming Consoles,120.0,0.0,2314.0,Sony,8.5,776.0,7/1/2023,white,277680.0
"Nano X (Gray, EU 42)",Shoes,130.0,0.0,1021.0,Reebok,8.5,372.0,11/7/2020,gray,132730.0
Air Fryer AF101 (Red),Kitchen,99.99,0.0,1418.0,Ninja,8.75,700.0,4/21/2021,red,141785.82
"AirPods Pro (1st generation) (Wired, Red)",Headphones,199.0,346.0,1471.0,Apple,8.75,751.0,10/6/2021,red,292729.0
Tech Deck (Black),Toys,14.99,430.0,718.0,Spin Master,8.5,51.0,3/12/2020,black,10762.82
Foodi Digital Air Fry Oven (White),Kitchen,229.99,347.0,937.0,Ninja,8.75,226.0,11/27/2025,white,215500.63
"ThinkPad X1 Yoga (4th Gen) (128GB, Black)",Laptops,1200.0,246.0,808.0,Lenovo,8.5,326.0,2/16/2025,black,969600.0
"iPhone XR (512GB, Purple)",Smartphones,749.0,320.0,1009.0,Apple,8.5,433.0,9/5/2024,purple,755741.0
"Sherpa Trucker Jacket (White, M)",Clothing,89.99,91.0,1035.0,Levi's,8.5,366.0,11/11/2024,white,93139.65
"574 (Brown, EU 44)",Shoes,85.0,0.0,771.0,New Balance,8.5,107.0,4/18/2020,brown,65535.0
Game Gear (Blue),Gaming Consoles,150.0,215.0,1989.0,Sega,8.25,659.0,7/30/2025,blue,298350.0
Professional Blender (Purple),Kitchen,139.99,85.0,885.0,Ninja,8.75,179.0,9/24/2023,purple,123891.15000000001
"501 Shorts (White, XS)",Clothing,69.5,120.0,1044.0,Levi's,8.35,408.0,9/4/2024,white,72558.0
"iPhone 8 (512GB, Red)",Smartphones,450.0,0.0,562.0,Apple,7.5,239.0,8/6/2021,red,252900.0
"Basket (Gray, EU 44)",Shoes,70.0,169.0,958.0,Puma,8.5,297.0,12/22/2025,gray,67060.0
"Storm Cyclone Jacket (Yellow, XL)",Clothing,120.0,227.0,695.0,Under Armour,8.5,48.0,7/15/2021,yellow,83400.0
"PXC 550 (Wired, Blue)",Headphones,279.95,372.0,1133.0,Sennheiser,8.75,420.0,9/12/2024,red,317183.35
"NanoCell 90 (75"", White frame)",TVs,1399.0,,1115.0,LG,8.4,661.0,12/26/2021,white,1559885.0
BlackWidow V3 (Purple),Keyboards,139.99,480.0,1092.0,Razer,8.75,378.0,7/11/2021,black,152869.08000000002
"AirPods Pro (2nd generation) (Wireless, Purple)",Headphones,249.0,121.0,943.0,Apple,9.3,89.0,4/24/2022,purple,234807.0
Lynx (Gray),Gaming Consoles,79.99,249.0,923.0,Atari,7.5,203.0,11/12/2023,gray,73830.76999999999
"NanoCell 90 (50"", Gray frame)",TVs,699.0,0.0,1306.0,LG,8.7,668.0,6/16/2025,gray,912894.0
UNO Card Game (White),Toys,9.99,352.0,1240.0,Mattel,8.75,488.0,10/31/2025,white,12387.6
Draycoll Recliner (White),Furniture,450.0,0.0,1138.0,Ashley Furniture,8.35,560.0,12/11/2023,white,512100.0
M330 Silent Plus (Black),Mice,25.99,0.0,776.0,Logitech,8.75,48.0,11/22/2022,black,20168.239999999998
"iPhone 12 (512GB, White)",Smartphones,749.0,0.0,931.0,Apple,8.3,408.0,6/7/2024,white,697319.0
HR3752 Blender (Black),Kitchen,150.0,0.0,760.0,Philips,8.7,56.0,6/22/2023,black,114000.0
"Mi 11 (1TB, Orange)",Smartphones,899.0,0.0,1096.0,Xiaomi,8.5,557.0,3/5/2020,orange,985304.0
BlackWidow V3 (Red),Keyboards,139.99,,1421.0,Razer,8.75,701.0,5/2/2021,red,198925.79
Galaxy Fit (Blue),Watches,99.99,484.0,364.0,Samsung,8.5,78.0,9/4/2022,blue,36396.36
"501 Shorts (Green, XXL)",Clothing,49.99,0.0,1245.0,Levi's,8.75,500.0,9/25/2025,green,62237.55
Ideas Tree House (21318) (Orange),Toys,249.99,0.0,1409.0,LEGO,9.5,487.0,1/4/2022,orange,352235.91000000003
Caper Chair (Black),Furniture,345.0,480.0,802.0,Herman Miller,8.75,111.0,2/2/2020,black,276690.0
Cynosa Chroma (Gray),Keyboards,59.99,458.0,1408.0,Razer,8.25,778.0,12/22/2024,gray,84465.92
"Galaxy S20 (256GB, Black)",Smartphones,699.0,455.0,891.0,Samsung,8.75,264.0,11/3/2021,black,622809.0
"Pavilion 14 (256GB, White)",Laptops,650.0,0.0,1092.0,HP,8.3,570.0,9/9/2025,white,709800.0
"ZenBook 14 UX425 (128GB, Purple)",Laptops,800.0,312.0,756.0,Asus,8.75,151.0,8/30/2025,purple,604800.0
Smart Oven Air (White),Kitchen,399.95,0.0,708.0,Breville,8.75,39.0,9/5/2022,white,283164.6
Viva (Black),Kitchen,119.99,52.0,1108.0,Instant Pot,8.75,386.0,2/27/2020,black,132948.91999999998
"iPhone 6S (256GB, Orange)",Smartphones,299.0,450.0,1003.0,Apple,7.5,643.0,6/13/2025,orange,299897.0
Watch Series 8 (Red),Watches,399.0,2.0,798.0,Apple,9.2,758.0,9/24/2023,red,318402.0
"12 (1TB, Blue)",Smartphones,90.0,373.0,1168.0,Xiaomi,8.25,559.0,6/8/2022,blue,105120.0
"Pro Tights (Gray, M)",Clothing,50.0,278.0,1084.0,Nike,8.75,345.0,12/1/2025,gray,54200.0
"Bravia A8H (75"", Yellow frame)",TVs,3299.0,0.0,897.0,Sony,8.75,674.0,1/16/2021,yellow,2959203.0
"WH-XB900N (Wired, White)",Headphones,99.99,0.0,711.0,Sony,8.5,66.0,4/11/2021,red,71092.89
"Crewneck Sweatshirt (Blue, XS)",Clothing,19.99,114.0,737.0,H&M,7.5,364.0,12/18/2022,blue,14732.63
Hemnes TV Bench (Black),Furniture,179.0,0.0,1279.0,IKEA,8.4,658.0,3/10/2020,black,228941.0
Pro 10-in-1 (Gray),Kitchen,129.99,448.0,1613.0,Instant Pot,9.2,748.0,11/2/2022,gray,209673.87000000002
Huntsman V2 Analog (Purple),Keyboards,249.99,464.0,885.0,Razer,8.75,181.0,10/17/2024,purple,221241.15
Ultra 10-in-1 (White),Kitchen,129.99,92.0,770.0,Instant Pot,8.85,30.0,10/2/2023,white,100092.3
"65S535 (65"", Brown frame)",TVs,799.0,315.0,850.0,TCL,8.65,275.0,3/25/2022,brown,679150.0
"Galaxy S8 (64GB, Gray)",Smartphones,200.0,0.0,1153.0,Samsung,8.0,640.0,5/21/2024,gray,230600.0
Watch Series 2 (Blue),Watches,299.0,138.0,630.0,Apple,8.5,633.0,6/24/2022,blue,188370.0
Nomad (Purple),Gaming Consoles,150.0,344.0,579.0,Sega,7.5,10.0,5/13/2024,purple,86850.0
"iPad Air (2022) (64GB, Green)",Tablets,599.0,,1494.0,Apple,9.3,653.0,3/30/2024,green,894906.0
G Pro Mechanical (White),Keyboards,129.99,392.0,726.0,Logitech,8.75,12.0,1/19/2021,white,94372.74
"12 (1TB, Purple)",Smartphones,120.0,398.0,1440.0,Xiaomi,8.5,763.0,8/20/2023,purple,172800.0
Viper Mini (Brown),Mice,39.99,477.0,1185.0,Razer,9.0,368.0,8/29/2022,brown,47388.15
M330 Silent Plus (Red),Mice,30.0,51.0,1061.0,Logitech,8.75,308.0,5/26/2022,red,31830.0
Inspire 2 (Blue),Watches,199.95,306.0,420.0,Fitbit,8.5,206.0,8/1/2022,blue,83979.0
"Bravia X900H (65"", Blue frame)",TVs,1000.0,299.0,726.0,Sony,9.0,75.0,11/9/2023,blue,726000.0
"MacBook Pro 13 (2022) (1TB, Orange)",Laptops,1699.0,35.0,1183.0,Apple,9.25,564.0,12/6/2021,orange,2009917.0
"ZoomX Vaporfly Next% (Black, EU 46)",Shoes,250.0,0.0,1057.0,Nike,9.2,233.0,8/5/2023,black,264250.0
Little People Caring for Animals Farm (Purple),Toys,39.99,66.0,1270.0,Fisher-Price,8.75,517.0,5/24/2022,purple,50787.3
"P20 Pro (1TB, Black)",Smartphones,1200.0,137.0,679.0,Huawei,8.35,245.0,10/5/2021,black,814800.0
"Classic Leather (Blue, EU 46)",Shoes,90.0,0.0,1162.0,Reebok,8.5,499.0,3/1/2024,blue,104580.0
"70PUS6724 (75"", Purple frame)",TVs,1200.0,344.0,946.0,Philips,7.8,648.0,7/31/2025,purple,1135200.0
"Basic Hoodie (White, XS)",Clothing,25.0,236.0,902.0,H&M,8.5,237.0,6/29/2024,white,22550.0
"AirPods Pro (1st generation) (Wireless, Brown)",Headphones,249.0,67.0,1587.0,Apple,9.2,739.0,1/7/2024,brown,395163.0
"Tab P11 (64GB, Black)",Tablets,249.99,0.0,1104.0,Lenovo,8.25,525.0,2/13/2022,black,275988.96
"Sportswear Club Fleece Joggers (Gray, XS)",Clothing,55.0,246.0,1255.0,Nike,8.75,520.0,9/4/2025,gray,69025.0
"iPhone 14 (1TB, Orange)",Smartphones,1499.0,210.0,1215.0,Apple,9.0,636.0,8/29/2021,orange,1821285.0
"Faux Leather Biker Jacket (Orange, XL)",Clothing,49.99,0.0,1125.0,H&M,8.25,536.0,8/21/2024,orange,56238.75
"Surface Go (256GB, White)",Tablets,549.99,396.0,397.0,Microsoft,7.8,23.0,2/1/2024,white,218346.03
Wireless Mobile Mouse 4000 (Red),Mice,29.95,45.0,1351.0,Microsoft,8.5,668.0,5/9/2023,red,40462.45
"Legion 7 (64GB, Red)",Laptops,3799.0,189.0,745.0,Lenovo,8.75,585.0,5/18/2024,red,2830255.0
Precision Mouse (Brown),Mice,49.99,164.0,1205.0,Microsoft,8.75,469.0,4/1/2025,brown,60237.950000000004
"iPhone 14 (64GB, Orange)",Smartphones,699.0,0.0,926.0,Apple,8.9,251.0,1/4/2020,orange,647274.0
"Superstar (White, EU 46)",Shoes,100.0,180.0,1360.0,Adidas,8.95,566.0,8/23/2025,white,136000.0
"CX 400BT (Wireless, Red)",Headphones,129.95,266.0,1499.0,Sennheiser,9.0,695.0,1/29/2020,red,194795.05
Huntsman Tournament Edition (Orange),Keyboards,129.99,91.0,714.0,Razer,8.75,3.0,11/18/2025,orange,92812.86
Watch SE (Orange),Watches,279.0,0.0,544.0,Apple,8.75,384.0,8/2/2022,orange,151776.0
MX Master (Brown),Mice,99.99,191.0,1422.0,Logitech,9.2,552.0,10/9/2022,brown,142185.78
Operation (Red),Toys,20.0,0.0,800.0,Hasbro,8.5,135.0,11/27/2024,red,16000.0
"327 (Brown, EU 38)",Shoes,140.0,0.0,1375.0,New Balance,8.75,640.0,7/21/2025,brown,192500.0
Forerunner 945 (Brown),Watches,599.99,0.0,450.0,Garmin,9.2,127.0,6/8/2024,brown,269995.5
2600 (Black),Gaming Consoles,49.99,153.0,957.0,Atari,7.5,214.0,3/26/2022,black,47840.43
"Stan Smith (White, EU 40)",Shoes,95.0,0.0,737.0,Adidas,8.5,91.0,6/1/2025,white,70015.0
Infant to Toddler Rocker (Red),Toys,49.99,81.0,1479.0,Fisher-Price,8.75,729.0,5/8/2022,red,73935.21
Magic Trackpad (Black),Mice,149.0,0.0,898.0,Apple,8.6,218.0,10/21/2025,black,133802.0
Modern Keyboard with Fingerprint ID (Gray),Keyboards,129.99,451.0,1328.0,Microsoft,8.5,659.0,1/30/2024,gray,172626.72
"75PML9506 (75"", Brown frame)",TVs,1799.0,453.0,638.0,Philips,8.75,161.0,12/24/2024,brown,1147762.0
7800 (White),Gaming Consoles,49.99,0.0,1274.0,Atari,7.5,428.0,2/20/2024,white,63687.26
Star Wars Millennium Falcon (75192) (Brown),Toys,849.99,174.0,1107.0,LEGO,9.5,279.0,3/31/2023,brown,940938.93
"UA Rush T-Shirt (Purple, XXL)",Clothing,40.0,500.0,1363.0,Under Armour,8.5,667.0,8/29/2025,purple,54520.0
"Bravia A80J (43"", Black frame)",TVs,1299.99,426.0,606.0,Sony,8.75,72.0,2/3/2023,black,787793.9400000001
Rival 3 (Black),Mice,29.99,431.0,787.0,SteelSeries,8.75,54.0,11/30/2022,black,23602.129999999997
"3-Stripes Track Jacket (Green, XXL)",Clothing,75.0,80.0,1176.0,Adidas,8.5,513.0,5/26/2023,green,88200.0
"Inspiron 14 5000 (256GB, Blue)",Laptops,650.0,215.0,1190.0,Dell,8.5,613.0,7/27/2024,blue,773500.0
Setu Chair (Orange),Furniture,795.0,457.0,1322.0,Herman Miller,9.3,551.0,12/9/2021,orange,1050990.0
Magic Mouse 2 (Blue),Mice,79.0,0.0,1306.0,Apple,8.75,561.0,6/6/2024,blue,103174.0
"Galaxy Tab S5e (1TB, Black)",Tablets,800.0,0.0,535.0,Samsung,8.5,0.0,8/24/2021,black,428000.0
"SoundSport Wireless (Wired, Yellow)",Headphones,99.95,150.0,843.0,Bose,8.75,125.0,1/8/2025,red,84257.85
Monopoly Board Game (White),Toys,19.99,0.0,835.0,Hasbro,8.5,177.0,2/23/2021,white,16691.649999999998
"NanoCell 90 (75"", Orange frame)",TVs,2000.0,167.0,635.0,LG,8.5,276.0,11/16/2024,orange,1270000.0
Spiralizer Attachment (Blue),Kitchen,99.99,143.0,1470.0,KitchenAid,9.25,578.0,12/21/2024,blue,146985.3
"5T (1TB, Blue)",Smartphones,499.0,405.0,766.0,OnePlus,8.75,100.0,4/23/2025,blue,382234.0
"CrossFit Nano 9 (White, EU 39)",Shoes,130.0,227.0,869.0,Reebok,8.75,159.0,6/19/2022,white,112970.0
2-Slice Toaster (Orange),Kitchen,49.99,272.0,861.0,KitchenAid,8.75,129.0,11/19/2022,orange,43041.39
"Club C 85 (Green, EU 44)",Shoes,75.0,0.0,940.0,Reebok,8.5,276.0,10/26/2022,green,70500.0
"Surface Pro X (256GB, Orange)",Tablets,1199.0,92.0,1293.0,Microsoft,8.5,775.0,1/14/2024,orange,1550307.0
"iPhone XR (64GB, Green)",Smartphones,499.0,328.0,1035.0,Apple,8.75,358.0,12/24/2024,green,516465.0
"Elite 85t (Wired, Purple)",Headphones,180.0,346.0,956.0,Jabra,8.7,257.0,12/5/2023,red,172080.0
"HD 560S (Wireless, White)",Headphones,199.0,15.0,1508.0,Sennheiser,9.12,688.0,12/22/2020,white,300092.0
"The Frame LS03T (75"", Purple frame)",TVs,2999.0,0.0,967.0,Samsung,8.5,764.0,12/15/2023,purple,2900033.0
Avance Collection Indoor Grill (Black),Kitchen,250.0,53.0,907.0,Philips,8.75,211.0,11/26/2025,black,226750.0
"996 (Gray, EU 42)",Shoes,150.0,0.0,982.0,New Balance,8.5,322.0,10/16/2022,gray,147300.0
XXL Grill (Orange),Kitchen,299.99,0.0,1500.0,Philips,8.75,822.0,4/6/2025,orange,449985.0
Foodi Digital Air Fry Oven (Purple),Kitchen,299.0,0.0,1018.0,Ninja,9.2,194.0,4/26/2025,purple,304382.0
"Nova 9 (64GB, Yellow)",Smartphones,350.0,486.0,1202.0,Huawei,7.8,754.0,2/4/2020,yellow,420700.0
"Galaxy Tab S6 (128GB, Blue)",Tablets,649.99,0.0,767.0,Samsung,8.75,134.0,3/28/2025,blue,498542.33
GameCube (Yellow),Gaming Consoles,150.0,353.0,1368.0,Nintendo,8.5,211.0,8/16/2022,yellow,205200.0
"Trucker Jacket (White, XL)",Clothing,89.99,206.0,991.0,Levi's,8.75,259.0,5/4/2020,white,89180.09
Mighty Mouse (White),Mice,49.0,483.0,1115.0,Apple,7.5,702.0,12/2/2022,white,54635.0
MARQ Athlete (Purple),Watches,1500.0,117.0,438.0,Garmin,8.5,430.0,2/17/2021,purple,657000.0
Foodi Grill (White),Kitchen,229.99,465.0,1052.0,Ninja,9.2,215.0,3/29/2023,white,241949.48
Malm Bed Frame (Blue),Furniture,249.0,178.0,1000.0,IKEA,8.3,444.0,4/8/2022,blue,249000.0
HD2137 Pressure Cooker (Gray),Kitchen,89.99,0.0,1272.0,Philips,8.75,524.0,5/15/2022,gray,114467.28
F-91W (Orange),Watches,18.0,335.0,726.0,Casio,8.5,780.0,4/12/2020,orange,13068.0
Pro Type Ultra (Purple),Keyboards,159.99,221.0,1355.0,Razer,8.7,637.0,3/23/2020,purple,216786.45
"Suede Classic (Black, EU 38)",Shoes,65.0,144.0,1017.0,Puma,8.5,341.0,11/26/2024,black,66105.0
Classic IntelliMouse (White),Mice,25.0,333.0,915.0,Microsoft,8.5,251.0,3/9/2020,white,22875.0
Kinetic Sand (Black),Toys,14.99,0.0,790.0,Spin Master,8.75,51.0,1/4/2024,black,11842.1
Huntsman Tournament Edition (Green),Keyboards,129.99,0.0,892.0,Razer,8.75,173.0,2/7/2022,green,115951.08
MX Master (Red),Mice,99.99,469.0,1406.0,Logitech,9.5,458.0,9/22/2021,red,140585.94
"AirPods (2nd generation) (Wireless, Brown)",Headphones,129.0,496.0,999.0,Apple,8.75,278.0,6/13/2024,brown,128871.0
"Court Victory Skirt (Brown, L)",Clothing,65.0,0.0,732.0,Nike,8.75,12.0,9/28/2025,brown,47580.0
Embody Chair (Black),Furniture,1795.0,322.0,793.0,Herman Miller,9.5,123.0,7/1/2022,black,1423435.0
Pico (Blue),Gaming Consoles,150.0,3.0,1037.0,Sega,7.5,276.0,6/3/2021,blue,155550.0
"Curry Basketball Jersey (White, XXL)",Clothing,120.0,375.0,1395.0,Under Armour,8.75,649.0,7/13/2025,white,167400.0
Surface Keyboard (Red),Keyboards,89.99,17.0,1456.0,Microsoft,8.45,799.0,6/2/2021,red,131025.43999999999
"Stan Smith (Blue, EU 39)",Shoes,100.0,119.0,786.0,Adidas,8.75,68.0,8/23/2021,blue,78600.0
Sensei 310 (Blue),Mice,49.99,228.0,1209.0,SteelSeries,8.75,488.0,2/19/2025,blue,60437.91
Naga Trinity (Orange),Mice,99.99,460.0,1235.0,Razer,8.75,503.0,5/7/2020,orange,123487.65
"OLED A1 (75"", Blue frame)",TVs,1799.0,335.0,1155.0,LG,8.75,707.0,7/27/2022,blue,2077845.0
2600 (Blue),Gaming Consoles,50.0,107.0,1206.0,Atari,8.5,103.0,10/26/2024,blue,60300.0
"IE 80 S (Wireless, Gray)",Headphones,199.95,24.0,1320.0,Sennheiser,8.75,592.0,12/18/2023,gray,263934.0
"ROG Strix Scar 15 (256GB, Orange)",Laptops,2199.0,169.0,1303.0,Asus,9.2,760.0,2/11/2023,orange,2865297.0
G613 Wireless (Orange),Keyboards,70.0,0.0,755.0,Logitech,8.75,37.0,7/18/2023,orange,52850.0
Master System (Green),Gaming Consoles,150.0,103.0,1592.0,Sega,7.5,607.0,5/19/2025,green,238800.0
Foodi Digital Air Fry Oven (Gray),Kitchen,229.99,310.0,1251.0,Ninja,8.75,543.0,4/18/2025,gray,287717.49
"Future Rider (Red, EU 40)",Shoes,90.0,262.0,940.0,Puma,8.5,294.0,9/27/2024,red,84600.0
"Yeezy 700 (Orange, EU 44)",Shoes,300.0,197.0,979.0,Adidas,8.5,353.0,9/6/2020,orange,293700.0
Air Fryer AF101 (Green),Kitchen,99.99,0.0,831.0,Ninja,8.75,103.0,9/2/2022,green,83091.69
Baby's First Blocks (Black),Toys,12.99,0.0,1422.0,Fisher-Price,9.3,507.0,12/11/2021,black,18471.78
Hot Wok Pro (White),Kitchen,129.99,31.0,914.0,Breville,8.75,198.0,4/25/2022,white,118810.86000000002
Master System (Blue),Gaming Consoles,120.0,46.0,1274.0,Sega,7.5,436.0,3/12/2020,blue,152880.0
"4-Series 55S435 (50"", Orange frame)",TVs,320.0,242.0,819.0,TCL,8.3,248.0,11/6/2023,orange,262080.0
"EliteBook 840 G6 (128GB, Orange)",Laptops,1200.0,0.0,483.0,HP,8.5,9.0,2/21/2024,orange,579600.0
Classic IntelliMouse (Orange),Mice,39.99,240.0,1401.0,Microsoft,8.5,753.0,5/17/2023,orange,56025.990000000005
Wii (Black),Gaming Consoles,180.0,189.0,1301.0,Nintendo,8.75,110.0,5/9/2020,black,234180.0
Paw Patrol Mighty Lookout Tower (Gray),Toys,99.99,189.0,1362.0,Spin Master,8.7,617.0,7/30/2021,gray,136186.38
"QN85A Neo QLED (65"", Green frame)",TVs,1499.0,103.0,934.0,Samsung,8.75,431.0,8/26/2021,green,1400066.0
"Pro HyperWarm Top (Green, L)",Clothing,60.0,227.0,947.0,Nike,8.75,209.0,1/16/2021,green,56820.0
"iPhone X (64GB, Purple)",Smartphones,499.0,0.0,658.0,Apple,8.5,79.0,5/30/2025,purple,328342.0
"iPhone XR (64GB, Yellow)",Smartphones,499.0,0.0,1011.0,Apple,8.7,358.0,2/9/2025,yellow,504489.0
"NMD R1 (Brown, EU 46)",Shoes,130.0,0.0,783.0,Adidas,8.75,67.0,2/26/2021,brown,101790.0
"992 (Purple, EU 42)",Shoes,175.0,350.0,1583.0,New Balance,9.2,737.0,4/29/2020,purple,277025.0
Natural Ergonomic Keyboard 4000 (Brown),Keyboards,50.0,458.0,1211.0,Microsoft,8.5,525.0,10/16/2024,brown,60550.0
"Bravia X900H (50"", Green frame)",TVs,849.99,200.0,647.0,Sony,8.75,41.0,1/11/2021,green,549943.53
Magic Mouse (Late 2022) (Blue),Mice,99.0,54.0,1153.0,Apple,8.5,497.0,1/3/2022,blue,114147.0
BCI600XL Smart Scoop (Green),Kitchen,299.95,15.0,1115.0,Breville,8.75,410.0,11/18/2021,green,334444.25
"MatePad Paper (128GB, Green)",Tablets,499.0,92.0,712.0,Huawei,8.3,176.0,4/19/2025,green,355288.0
"Bravia X950H (50"", Blue frame)",TVs,999.99,315.0,868.0,Sony,8.75,285.0,2/16/2021,blue,867991.3200000001
Master System (Yellow),Gaming Consoles,120.0,0.0,1261.0,Sega,8.0,276.0,7/22/2025,yellow,151320.0
"XPS 15 (9500) (128GB, Blue)",Laptops,1200.0,,634.0,Dell,8.75,76.0,12/1/2022,blue,760800.0
"Air Force 1 (Yellow, EU 42)",Shoes,120.0,270.0,1183.0,Nike,9.2,331.0,8/2/2021,yellow,141960.0
"5-Series S546 (43"", Gray frame)",TVs,350.0,266.0,1121.0,TCL,8.4,512.0,4/23/2025,gray,392350.0
Apex Pro Mini (Orange),Keyboards,179.99,134.0,1435.0,SteelSeries,9.2,585.0,5/29/2021,orange,258285.65000000002
"Elite 45h (Wireless, Brown)",Headphones,99.99,228.0,913.0,Jabra,8.6,230.0,3/18/2020,brown,91290.87
"Fresh Foam 1080 (Purple, EU 39)",Shoes,160.0,0.0,1490.0,New Balance,8.75,746.0,3/8/2024,purple,238400.0
Pro Line Series Blender (Black),Kitchen,599.99,147.0,1095.0,KitchenAid,9.25,300.0,9/7/2025,black,656989.05
K65 RGB Mini (Orange),Keyboards,109.99,0.0,1477.0,Corsair,8.75,723.0,6/2/2020,orange,162455.22999999998
"MatePad Pro 12.6 (128GB, Yellow)",Tablets,779.0,214.0,915.0,Huawei,8.5,361.0,10/1/2022,yellow,712785.0
Atheris (Brown),Mice,49.99,303.0,682.0,Razer,8.3,79.0,8/31/2024,brown,34093.18
BlackWidow Lite (Green),Keyboards,89.99,0.0,867.0,Razer,8.75,148.0,7/9/2024,green,78021.33
"Pavilion 14 (1TB, White)",Laptops,750.0,57.0,274.0,HP,7.5,14.0,1/9/2022,white,205500.0
Architecture Statue of Liberty (21042) (Brown),Toys,119.99,0.0,780.0,LEGO,8.75,69.0,9/30/2022,brown,93592.2
Versa (Red),Watches,199.95,241.0,636.0,Fitbit,8.75,556.0,5/2/2022,red,127168.2
