"id","imdb_id","imdb_score","imdb_votes","tmdb_score","tmdb_popularity"
"tm881587","tt13387422",7,559,7.8,2.51
"ts349842","tt20192132",6.3,92,8.5,11.242
"tm816591","tt10516196",6.5,1812,6.8,5.27
"tm810504","tt12663250",6.2,3146,6.2,332.936
"tm983270","tt10451914",5.4,42078,6.4,87.801
"tm1201457","tt19859458",5.4,170,10,23.162
"ts317422","tt15977708",7.5,948,6.3,2.598
"tm982887","tt13583144",5.9,4108,6.5,7.565
"tm984155","tt7646322",4.2,4366,5.1,7.841
"tm984204","tt11263022",4.5,4403,5.5,60.598
"ts287328","tt9310330",6.2,5150,7.81,8.838
"ts302489","tt15125616",5.3,1488,6.5,4.25
"ts304468","tt15309342",7.9,150,9.4,6.647
"ts108621","tt8690776",6.5,8706,7.7,39.825
"ts307745","tt15384346",7.7,890,7.391,712.899
"tm863919","tt8241000",5.4,2590,6.4,61.643
"tm974195","tt13017204",6.8,1486,6.9,5.818
"tm858000","tt11809034",7.2,8614,7.9,64.962
"ts269493","tt13617024",8.4,1568,7.7,4.774
"tm1218547","tt20597270",4.5,51,6.4,2.735
"ts287703","tt14023192",7.7,1169,7.5,11.801
"ts310376","tt15470160",4.7,768,5.9,5.597
"ts317612","tt15943826",7.1,535,7.5,2.581
"tm1057343","tt14503370",6.8,6,8,1.4
"ts282291","tt13524842",7.4,2427,7.3,5.375
"tm860261","tt10676012",6.3,25191,7.7,53.199
"ts258415","tt13231962",5.5,4165,7,45.71
"tm1106044","tt15417248",7.9,299,7,2.81
"ts297675","tt14916746",4.6,1133,5.9,36.721
"tm1052498","tt14265992",3.7,1538,5.4,6.83
"tm1150256","tt16085592",4.7,4356,5.8,52.544
"ts310335","tt15436028",4.2,742,6.9,4.397
"ts301196","tt14992232",5.5,1426,7.3,22.071
"ts250998","tt14859224",7.4,1840,8.3,5.758
"tm1102868","tt14315500",3.9,3641,4.1,100.747
"ts320426","tt16027926",6.5,3974,7.125,5.848
"tm1223736","tt20754622",NA,NA,5.8,305.336
"ts343427","tt12717354",6.5,407,6.7,5.716
"ts243780","tt12211696",5.8,168,9.3,36.732
"ts288005","tt14518284",7.2,4939,8,47.096
"tm872108","tt11388278",5.7,4608,7,30.453
"ts246178","tt10545250",6.6,1159,7,11.578
"ts283676","tt13087512",8.3,2531,7.7,9.485
"tm1143898","tt13391710",8.3,9167,7.9,6.712
"ts215989","tt10540276",7.6,8380,7.1,6.964
"tm1110389","tt14315756",6.1,15190,6.5,40.516
"tm1031976","tt13510660",7.2,40263,7.3,72.416
"ts308511","tt15301854",6.6,662,6.3,5.829
"tm1093287","tt15293256",6.9,1667,6.7,2.283
"tm362072","tt2850272",6.5,5770,6.5,14.441
"tm1120509","tt13470094",4,535,6.6,81.744
"ts320075","tt14167344",7.9,7629,7.7,4.389
"ts280892","tt13956560",6.4,1500,6.8,13.644
"tm1091155","tt15101938",7.6,2490,8,5.385
"ts260477","tt13053222",7.1,3323,NA,1.536
"ts254928",NA,NA,NA,8.2,18.767
"tm1219931","tt20597408",4.9,477,5.7,354.267
"tm991351","tt13842562",7,4256,7.5,19.653
"ts223450","tt11052470",8.6,5634,7.8,15.536
"ts257504","tt13308276",7,947,6,11.208
"tm1102891","tt13717980",5.5,4298,6.5,61.563
"ts308039",NA,NA,NA,6.6,2.503
"tm998858","tt13926994",6.8,619,6.8,1.875
"tm894254","tt6317656",6.8,10148,7.1,24.152
"tm983658","tt10741846",7.7,750,7.1,4.916
"ts312200","tt15494864",3.9,2879,7.3,43.523
"ts346500","tt19398016",7.7,421,7.6,3.289
"ts302312","tt11698590",5.7,1766,7.1,30.462
"ts317720","tt14527650",6.7,1142,7.6,2.167
"tm1003353","tt14111734",6.9,8190,7,8.255
"ts314395","tt15529566",5.2,1472,5.7,11.281
"tm1020520","tt13758760",7.2,2174,NA,NA
"tm817075","tt10515864",6.2,4129,6.2,14.047
"tm1137862","tt14247286",6.3,3130,6.3,41.83
"tm834847","tt8456190",5.5,1350,7.1,99.808
"tm876997","tt11725680",6.1,3261,5.7,2.675
"tm1204615","tt19995810",4.6,413,5.2,2.529
"tm1096769","tt15339848",7.1,NA,6.8,13.808
"ts255486","tt13229964",6.5,1673,7.218,21.135
"tm1207096","tt20723742",5.2,371,5.3,5.006
"tm1092995","tt15857304",7.3,1491,7,67.766
"ts312094","tt15569106",6,5,6.5,7.557
"tm1166015","tt14540892",6.7,1704,6.8,46.282
"tm880822","tt13288678",6.6,1400,7.6,261.753
"tm1160424","tt11182810",4.4,572,5.828,95.533
"ts258358","tt13238304",6.7,11145,7.7,4.766
"tm1039147","tt12771540",5.3,NA,7,8.896
"ts283528","tt14155414",6.9,1131,7.6,3.364
"ts276067","tt13561292",5.6,961,7.2,159.929
"tm1215536","tt10613308",6.3,400,8,2.957
"ts320335","tt14655298",5.6,281,7.8,7.658
"ts286632","tt8540808",6.4,1546,7.7,2.882
"ts320302","tt16428640",6.6,3158,7.316,31.57
"tm833467","tt10919304",4.9,499,8,5.264
"tm1185388","tt14140844",6.1,621,6.7,5.561
"tm998726","tt11734264",4.7,7844,5.9,59.784
"ts257873","tt13275052",6.1,869,6.8,8.506
"tm1077201","tt13834006",6.3,6897,6,15.493
"tm1203307","tt15432804",3.8,1052,5.963,170.413
"tm945448","tt10945274",6.4,1900,7.2,75.025
"ts296129","tt14668192",7.4,2319,8.2,19.939
"ts331681","tt18393972",5.7,202,5.7,3.207
"tm1176905","tt18315752",NA,NA,NA,0.694
"ts320872","tt16369694",7.2,1114,1,1.621
"tm1106806",NA,NA,NA,6.1,6.095
"ts328317","tt15326678",6.5,209,6.7,1.302
"ts296179","tt14821886",5.7,444,7.3,82.278
"ts275448","tt13885302",8.8,2179,8.5,15.637
"ts269286","tt13560186",5.4,496,7.5,73.753
"ts306322","tt13735930",7,4129,7.3,4.575
"tm1119136","tt14365230",4.1,113,6.6,3.203
"ts104362","tt9248538",7.9,1414,8.8,13.314
"tm1043290","tt13323092",6.5,2134,6.4,8.719
"tm1174856","tt18278666",6.9,588,6.1,3.399
"ts345976","tt19361940",6.2,159,7.563,116.587
"tm810494","tt14781176",5.3,3332,6.1,43.698
"tm1029256","tt14217100",7,10900,6.8,29.798
"ts313849","tt15665668",6.7,502,7.5,0.6
"ts283610","tt14163838",6.4,1550,6,2.428
"tm1144693","tt16636178",3.2,180,7.3,341.163
"tm1000619","tt8960382",5.3,28633,5.5,5.537
"ts309676","tt14691382",6.7,1317,7.4,6.262
"ts280693","tt13940396",2,555,8,1.287
"ts285469","tt14318406",6.8,466,8.3,3.01
"tm675820","tt10187208",6.7,21085,7.507,60.608
"ts354329","tt21243226",NA,NA,NA,2.722
"tm1174920","tt18314220",6.1,418,6.8,2.434
"ts287802","tt14677850",7.8,848,7.8,2.461
"ts257315","tt13321232",5.8,156,7,11.039
"ts299321","tt14906826",7.1,609,7.4,7.154
"tm1185506","tt18970380",4.5,836,5.1,9.926
"tm1083068","tt14315584",6.7,3119,6.8,16.846
"tm879685","tt11924738",5.3,1931,NA,NA
"tm466544","tt9531772",6.3,75952,5.7,121.867
"ts315551","tt16156744",6.2,704,6.9,49.804
"ts317144","tt15478708",5.2,569,7.4,3.268
"ts325756","tt16583602",6.6,518,6,1.766
"ts260502","tt13053042",7.5,663,9.2,2.681
"ts320557","tt16306836",6.1,737,7.3,51.19
"ts296081","tt14746934",7.5,671,NA,3.069
"tm448707","tt7311164",6.3,1394,5.8,3.945
"ts296069","tt14676004",7.3,1952,7.6,21.175
"tm1111717","tt15576986",3.8,129,6.9,109.716
"tm1111920",NA,NA,NA,8.5,0.832
"ts287149","tt15257704",2.1,2915,5.8,3.204
"tm950444","tt6964940",6.6,4289,7.5,12.433
"ts239188","tt12104930",5.7,2392,7.4,5.661
"ts297685","tt16077338",7.8,30,6,1.39
"ts308002","tt15377930",6.9,1813,7.4,63.62
"tm1092892","tt13622146",7.5,1198,7.5,32.993
"ts271517","tt10971022",6.5,5528,7.1,9.56
"ts257271","tt13322938",7.1,1271,7.1,6.598
"tm1108010","tt15310736",7.8,NA,6,4.321
"ts296059","tt14675560",6.9,2685,7.6,43.992
"ts306068","tt15349110",6.4,721,8.1,4.545
"ts346007","tt19671142",5,339,6.7,4.011
"tm1098514","tt15119668",7,1546,6.8,5.971
"tm1108621","tt15655276",6.2,4205,6.3,21.629
"ts317526","tt16227948",4.5,797,10,1.82
"ts216407","tt10551256",7.4,4119,7.1,31.152
"tm1130264","tt15938722",5.7,527,7,3.015
"ts306510","tt15211330",7.2,82,8.5,4.775
"tm1127479","tt15314640",6.6,1531,6.6,5.021
"tm433048","tt7743120",5.4,626,7.2,5.428
"ts321254",NA,NA,NA,7.2,5.259
"ts270798","tt13814840",6.6,467,6.3,24.115
"tm972519","tt11116374",4.3,1769,4,10.329
"tm1003725","tt13070602",5.5,11894,5.8,15.972
"ts284862",NA,NA,NA,7.7,6.452
"tm1036270","tt9013182",5.9,5917,6.6,43.887
"ts302056","tt15192032",5.5,332,5.6,2.146
"ts287838","tt14596414",7.9,1724,8.2,8.719
"ts273318","tt11717394",6.8,3432,7.8,4.962
"ts318024","tt15771508",7.7,44,NA,1.6
"tm876608","tt11698662",5.4,2135,6.6,31.672
"tm1000797","tt14164234",5.6,1900,6.5,79.299
"tm1096880","tt15337666",3.7,70,10,2.434
"ts331449","tt18274172",6.4,525,6.4,5.81
"tm858287","tt5301942",7.3,10878,7.2,68.203
"tm990835","tt8907992",4.4,14348,5.9,16.169
"ts283639","tt14167338",8,6379,8.2,3.252
"ts296091","tt14671790",6.2,1907,7.5,24.675
"ts271720","tt14202738",8.1,366,8.6,3.148
"ts289364","tt14818454",6.3,282,6.3,3.255
"ts293814","tt14550060",6.3,360,7.3,2.602
"tm993435","tt10483044",6.9,503,7.3,1.706
"tm1191860","tt19404044",7.2,319,7.7,3.035
"tm1064532","tt14880258",4.8,1441,6.4,70.521
"tm1047190","tt14597294",6.5,759,6.1,3.462
"ts292446","tt14438518",6.6,76,NA,0.747
"ts315549","tt16259804",6.1,666,7,41.801
"ts288997","tt14574154",6.8,733,8.7,3.625
"tm1030495",NA,NA,NA,5.5,236.797
"ts282133","tt15477516",6.1,10,7.3,2.639
"ts289261","tt14202476",6.9,73,6,7.226
"tm1173363","tt20012146",NA,NA,NA,2.219
"tm1002869","tt14081914",6.2,72,8.9,6.557
"ts287045","tt11961378",7.4,8396,7.4,5.689
"tm1001267","tt13932162",6.2,4086,7.2,47.669
"ts258321","tt13241650",6.8,149,7,2.807
"ts342479","tt18469966",6.6,104,10,2.232
"ts300274","tt15036422",5.2,1078,6.5,4.578
"ts271726","tt10687202",7,191,8.8,8.592
"tm1218702","tt14369296",4.7,1222,8.2,18.35
"tm1041543","tt14539726",7.8,2663,7.6,7.679
"ts257817","tt13282662",6.9,6201,NA,3.205
"ts310628","tt15373864",5.8,140,8,9.568
"tm1142517",NA,NA,NA,5.3,5.05
"ts300456","tt14398500",5.5,1207,7,1.772
"tm1146393","tt16427718",5.6,3172,6.3,84.966
"ts302714","tt15068148",6.5,1366,7.3,5.703
"tm1065041","tt13884144",6.4,970,7.9,470.787
"ts288545","tt14770480",3.6,738,4.5,1.43
"ts299485","tt2386826",7.3,1193,7.8,12.989
"ts319464","tt15717742",NA,NA,NA,0.695
"tm1132325","tt10709484",7,6667,7.1,2.708
"ts301609","tt15018224",6.1,445,6.4,3.182
"tm1038355","tt12808182",5.3,8476,6.6,108.089
"tm890013","tt16282866",4.8,1452,5.9,36.942
"tm1182144","tt14118046",5.5,705,6.3,104.044
"tm1102226","tt13003996",6,957,6.5,13.875
"tm1000037","tt9205538",5.4,1077,5.5,12.981
"ts297065","tt14956090",5.9,702,5.6,3.722
"tm1084481","tt15095938",6.9,946,7.4,7.921
"ts285724","tt13377006",7.9,371,9.5,1.63
"ts288065","tt11898920",6.2,1301,7.5,3.832
"tm963182","tt12851396",6.7,4818,7.8,88.183
"tm1114205","tt15847872",3.8,311,6.4,122.546
"ts272515","tt13702252",6.1,671,7,3.65
"ts343404",NA,NA,NA,9.2,4.327
"tm1073802",NA,NA,NA,7.2,8.333
"tm1129394","tt14731142",5.5,5728,6.9,39.432
"tm949382","tt8907974",5.2,4327,6.3,286.682
"tm1129217","tt16088568",5.7,1718,7.8,43.391
"tm1000599","tt14029622",7.3,425,7,2.176
"ts257345","tt13317478",7.1,4976,7.6,2.448
"tm1188819","tt19352286",5.3,822,5.7,6.065
"tm1049155","tt15393650",6.2,2219,6.7,69.693
"ts291150","tt14319674",7.1,710,8,2.744
"ts320183","tt16283666",7.1,1608,8.3,4.016
"ts315144","tt15527326",8.5,88,7,21.913
"ts309235","tt15340790",5.7,728,6.9,7.289
"ts90023","tt10183912",7.3,5863,7.4,12.219
"ts346034","tt19398068",5,867,8.7,6.182
"tm1002408","tt11188850",7.7,933,7.3,1.129
"ts226392","tt14315542",6.5,5052,7.6,11.407
"tm1187638","tt18830896",6.3,1146,6.2,3.056
"ts287941","tt14482414",4,27566,8.7,6.51
"tm1001108","tt14058484",6.8,5028,7.2,8.292
"ts320407","tt15567380",6.8,129,8.5,2.677
"ts288540","tt14160660",7.1,8795,6.8,5.791
"tm475430","tt10097544",5.8,1605,7.7,41.515
"tm1125844","tt15850662",5.1,3323,6.3,149.152
"tm1130995","tt15763882",5.2,1647,7.2,5.159
"ts356275","tt15061770",6.4,355,7.5,5.835
"tm980657","tt13598976",6.6,2791,7.2,5.521
"ts311887",NA,NA,NA,7,1.762
"ts273461",NA,NA,NA,8.7,14.258
"ts235563","tt11937732",7.2,1812,7.5,63.194
"tm1201453","tt15227100",6.9,35,7.2,2.73
"tm993790",NA,NA,NA,3,1.92
"ts288472","tt14169816",7.4,597,8.1,3.911
"tm919869","tt7716120",6,3172,5.7,6.581
"tm1022912","tt11286552",6.5,2672,6.5,2.237
"ts292662","tt14465966",7.1,120,7,0.736
"ts330012","tt18274188",6.7,1680,6.4,6.09
"ts282155","tt10619486",5.6,1302,7.6,6.765
"ts188861","tt10050740",6.3,123,8,1.639
"tm454879","tt7601480",6.3,11939,6.7,170.53
"ts279953","tt13885336",8,2161,8.2,8.117
"tm421437","tt15420598",6,1425,6,7.986
"tm1025318","tt14091818",6.7,5743,6.8,5.751
"ts316965","tt13351440",4.6,232,8,9.494
"ts270807","tt13670090",7.2,582,7.5,8.511
"ts302058","tt15101964",6.2,342,7.3,3.012
"tm1022893","tt7587604",4.7,2146,6.4,165.339
"ts321437","tt15410190",6.1,907,6.5,27.937
"tm1080406","tt15053428",5.7,305,7.022,105.001
"tm1001095","tt10098288",4.3,10025,4.9,3.119
"ts345779","tt19178656",6.3,33,8.3,10.972
"ts282214","tt14168868",6.7,108,9,4.859
"ts329711","tt18253682",5.6,94,6,3.344
"ts14520","tt15527308",6.3,86,8.2,5.8
"tm985550","tt11698630",6.6,5435,7.2,27.193
"tm992279","tt15204288",5.2,1051,6.9,43.041
"ts326029","tt17076336",6.3,28,7.7,82.74
"tm998033","tt11374902",7.5,15385,6.7,3.878
"tm1178876","tt13350858",4.3,382,5.2,88.676
"tm1115800","tt15579188",5.1,827,7,3.436
"ts330132","tt13323170",6.9,560,5,2.177
"tm975741","tt13779166",6.4,137,6.8,5.576
"tm988736","tt13935770",7.1,341,NA,1.4
"tm1120937","tt6704894",6.6,719,6,4.098
"tm859256",NA,NA,NA,7.8,4.828
"ts297763","tt14968268",6.8,1056,6.9,3.793
"ts61384","tt14267526",7.5,291,5,1.265
"ts321084","tt16745502",6.8,964,7.1,2.556
"tm989672","tt13818410",6.9,609,8,10.374
"tm1024062","tt11604676",8.1,7040,7.7,2.432
"ts297031",NA,NA,NA,8.1,8.346
"tm1198504",NA,NA,NA,6.9,6.36
"tm1143258","tt11953194",6,3246,6.9,3.755
"ts272092","tt13932598",6.5,892,7,5.511
"tm1200703","tt19724012",5.8,605,6.8,2.244
"tm1077013","tt15085784",6.3,3301,6.2,5.426
"tm1031186","tt14354838",7.5,668,8.6,14.086
"ts287741","tt14644428",6.2,631,7.8,2.407
"tm1237253",NA,NA,NA,NA,NA
"ts288832","tt13573450",6.9,216,8.2,3.874
"tm1082359","tt15091640",6.1,632,6.6,2.353
"tm1040688","tt14608922",7.7,NA,6.4,3.333
"tm985712","tt13787118",5.2,656,7,15.961
"ts301964",NA,NA,NA,2,1.38
"tm1027712","tt12546872",5.3,2514,6.2,12.97
"tm1102151","tt14837960",5.5,830,5.8,39.563
"tm1065788","tt13067004",6.3,2878,5.9,33.733
"ts296201","tt14856998",5.9,2152,6.4,5.124
"ts297058","tt14417802",5.6,189,7.8,243.02
"tm1162608","tt16969906",4.3,461,6.1,143.507
"tm979182","tt11307814",5.5,13322,5.9,54.3
"ts282840","tt14177168",6.7,313,7,2.484
"ts268220",NA,NA,NA,7,2.119
"ts306135","tt14216574",6.7,232,6.6,1.405
"ts268103",NA,NA,NA,7.4,4.899
"ts352881","tt20449034",7.3,26,3.8,1.556
"tm1070032","tt12881516",5.2,2788,6,62.875
"ts328617","tt14902484",5.4,457,7.1,8.147
"tm1152224","tt14486678",5.2,3774,6.9,56.074
"tm1217689","tt20597344",6.1,41,7.5,1.967
"ts72196","tt15674202",6.6,355,6.7,1.554
"ts307981","tt15387774",6.2,349,6.9,7.585
"tm1074621",NA,NA,NA,NA,NA
"ts188367","tt10238792",5.2,4884,8.3,2.475
"tm990983","tt13045890",6.6,12034,8.2,21.221
"tm1094069","tt15216504",6.4,1237,6.2,9.08
"tm1037704","tt12929990",5.7,5771,7.3,42.837
"tm902870","tt12439210",7.8,258,7.3,1.788
"tm1165118","tt14369286",4.7,784,5.9,31.008
"tm948681","tt9845564",6.2,19201,6.4,49.755
"ts331654","tt18568732",7.7,59,6.6,5.668
"ts283614","tt14164238",5.3,579,7.3,71.946
"tm960430","tt13057626",5.8,751,6.3,6.608
"tm954297","tt11594766",5.3,890,6.6,6.139
"tm1107848","tt15478968",5.1,34,NA,1.557
"ts319460","tt16146342",7.1,828,5.3,1.546
"tm997608","tt13323128",6.7,422,7.4,11.023
"ts287853","tt13847924",5.2,308,6.8,4.707
"tm950360",NA,NA,NA,6.8,20.188
"ts288064","tt14719590",7.1,1138,7.7,25.704
"ts305890","tt15251764",5.4,284,7.3,12.408
"ts304690","tt15344082",7.5,78,7,3.202
"tm1107912","tt15620158",7.1,1221,6.6,2.57
"tm813372","tt10340562",6.6,11591,NA,NA
"tm1001619","tt14428606",6.9,1744,7.3,3.611
"tm1025493","tt14107554",7.4,21050,5.7,3.327
"tm1087383","tt12299824",5.3,1724,5.4,31.532
"tm1147890","tt10666438",7.1,10,6.4,2.118
"tm983722","tt11460976",5.2,1796,5.1,19.187
"tm886188","tt12013758",5.7,1289,6.7,24.706
"tm1101878","tt11847606",4.7,173,5.1,4.527
"tm1183542","tt14999738",6.8,691,7.2,2.884
"ts229537","tt11194006",6.6,40,NA,3.219
"tm960145","tt13079150",6.1,5688,6.3,74.388
"ts267062","tt12564616",5.5,267,7.8,13.142
"ts254956",NA,NA,NA,8,24.656
"tm810657",NA,NA,NA,6.3,4.709
"tm876083","tt11658120",5.8,4351,6.6,31.451
"ts305732","tt15216520",5.7,561,6.3,2.822
"ts313902","tt15663868",5.4,87,3,0.76
"tm1102856","tt15360916",5.3,1036,5.5,15.115
"ts302653","tt15808044",7.4,1054,8.9,17.328
"tm462311","tt9038290",5.6,955,6.4,33.97
"tm855340","tt10152736",5.9,30621,5,2.301
"ts326955",NA,NA,NA,7,3.551
"tm1000185","tt13846542",5.1,3158,6.1,14.92
"tm1030283","tt14318430",5.6,4175,6.2,14.666
"tm1040337","tt11892916",4.9,1989,5.7,25.561
"ts306188","tt15128558",4.9,720,5,1.425
"tm1039422","tt12939812",6.3,2142,6.6,9.516
"ts308516","tt15302054",4.4,417,9.3,5.222
"ts329882","tt12379170",5.9,131,8.4,5.03
"tm1006127","tt13454122",6.4,1105,6.9,17.89
"ts317064","tt15796898",6.8,1267,7.4,2.99
"tm1196455","tt19731714",6.7,494,7.2,49.939
"tm990972","tt11428926",5.6,1350,5.9,16.792
"ts232506","tt11617848",6.9,5645,7.5,7.607
"tm1074622",NA,NA,NA,NA,1.4
"ts330289","tt15353358",4.2,130,9.4,2.507
"tm1063013","tt8886670",5.5,3472,6,19.955
"tm996040","tt14362698",5.3,463,5.7,61.008
"tm945283",NA,NA,NA,5.3,3.191
"tm1075596",NA,NA,NA,5.7,16.28
"ts311958","tt16088530",7.5,243,8,3.132
"tm979688","tt14404280",5.5,2749,5.88,14.111
"tm1033803","tt14167424",4.3,1360,5.9,5.135
"ts302570","tt15233856",6.5,826,7.8,1.812
"tm1038096","tt14074470",4,914,5.1,27.733
"ts285854",NA,NA,NA,6.7,27.741
"ts343426","tt18954258",5.2,187,10,2.052
"tm1031448","tt14317062",NA,NA,7.1,69.565
"tm1195428","tt19072490",4.2,79,5.6,2.75
"tm1039168","tt14554338",7.9,2488,7.4,1.609
"tm1164320",NA,NA,NA,7,2.958
"tm904862","tt12154638",4.5,1968,6.533,47.626
"tm926580","tt13356884",7,2268,7.2,4.822
"tm1017664","tt14025788",6.1,4427,6.5,11.747
"tm977620","tt13528562",7.1,1223,6.8,51.832
"tm1118822","tt15523050",2.5,411,3.8,3.031
"tm1185568","tt18750180",6.3,178,7.333,36.234
"ts310331","tt15204216",5.9,462,1.5,2.018
"tm1110205","tt11363540",4.9,339,6.2,41.331
"tm1119455","tt15470770",6.3,NA,7.1,14.501
"ts293346","tt14513646",5.9,453,5.7,2.052
"tm1137797","tt16379224",6.2,869,6.9,2.992
"tm1172947","tt13623916",7.5,1783,7,3.468
"ts285422","tt11703922",8,1641,8.5,3.996
"tm942277","tt13947978",7.2,380,7.8,3.384
"tm1102570","tt14391622",3.5,187,4.8,22.059
"tm856634","tt10661848",5.8,11731,6.4,12.421
"tm1174919","tt18314226",4.2,224,2,1.89
"ts304709","tt15078760",6.9,690,7.7,3.028
"tm1031499","tt14371060",5.3,748,6.5,20.388
"tm1143058","tt16453244",6,2248,6.7,29.595
"tm1152323","tt15338656",5.9,166,7,2.646
"tm963023","tt12861850",6.8,13203,6.7,3.723
"tm1166429","tt17887288",7,251,7.4,3.444
"tm1068692","tt14910946",7.6,44,9.8,1.88
"tm983466","tt13649700",6.7,3324,6.6,13.076
"tm1003376","tt14111726",6,1784,6.9,16.027
"tm872496","tt11412892",5.4,560,6,4.521
"tm1159300","tt17162546",NA,NA,5.4,88.76
"tm1191019","tt19373274",NA,NA,6.7,28.07
"tm1027297",NA,NA,NA,7,1.881
"tm1000296","tt13269670",6.8,3150,8.2,3.078
"tm861018","tt14599938",6.7,2508,7.8,57.384
"tm1160484","tt14064072",6.1,263,5,1.164
"tm1037519","tt11991786",6.4,1668,6.6,26.085
"tm1063034","tt13368696",NA,NA,7,1.983
"ts272669","tt14035218",7.3,479,6.9,2.959
"tm859005","tt11592014",6.2,925,6.8,7.384
"tm1147172","tt16740216",6.6,61,NA,1.563
"tm1028026","tt13103212",5.8,3084,5.7,1.886
"tm1021689","tt13757540",6.3,696,NA,NA
"tm1106551","tt15435146",4.5,79,5.8,3.59
"ts273275","tt14037542",5.1,442,10,2.338
"tm1202960","tt19875708",6.4,437,6.8,1.928
"tm867681","tt11027830",6.9,26194,6.4,15.216
"tm1173806",NA,NA,NA,7.8,1.838
"ts286218","tt14376958",8.1,474,9,14.338
"tm960924","tt13022626",5.6,233,NA,NA
"tm1127511","tt16210966",6.5,73,6,2.083
"ts289757","tt14178956",7.1,983,7.5,1.246
"tm1204317","tt14766956",6.5,1730,7.1,43.691
"tm1040832","tt14880428",5.4,39,1,2.324
"tm1037687","tt13032716",5.6,1747,5.9,23.443
"tm981676","tt11821818",5.6,1290,6.7,12.143
"tm1165244","tt17044594",5.2,864,5.237,24.571
"tm1111595","tt13701962",5.5,2231,6.6,19.813
"tm1089593","tt15150454",7.7,65,10,1.96
"tm995613","tt13853720",5.8,949,5.7,3.105
"tm1150800","tt5343008",5.5,391,6.8,2.709
"tm989502","tt13866142",6.4,900,8,6.996
"tm1088320","tt13103340",4.5,5658,4.7,30.921
"tm1038857","tt13244024",6.8,401,NA,2.614
"tm1011188","tt13691036",5.6,913,6.2,4.612
"tm1023388","tt10307724",5.4,3402,5.8,15.666
"tm1049290","tt13377488",5.3,1484,5.7,62.599
"tm1159301","tt17162524",6.5,NA,6.3,37.229
"tm1207715",NA,NA,NA,7,467.11
"ts273245","tt13018090",4.1,1882,7.5,7.369
"tm1049083",NA,NA,NA,7.5,2.792
"tm1030241","tt7026666",7.1,12251,6.1,3.893
"tm1073555","tt13310936",7.2,1544,7.7,1.932
"tm1044137","tt14684160",7.2,132,7.2,6.434
"tm1116525","tt15863594",5.3,1007,6.2,15.364
"tm1019865","tt11503178",6.1,2283,5.9,3.231
"tm990740",NA,NA,NA,6.7,3.934
"tm1041329","tt13065704",4.7,378,8,1.96
"tm1013111","tt13782052",5.7,1502,6.3,16.617
"tm1027639","tt11253090",4,9643,7.1,3.922
"ts314962","tt13784364",7.4,216,7.5,1.71
"ts357345","tt21195488",NA,NA,NA,15.919
"tm1128292","tt15829666",6.4,1091,7.2,3.478
"tm869475","tt11142762",6.9,9287,7.1,3.997
"tm1179579","tt14898794",5.6,2618,6.7,8.29
"tm1040733","tt14369930",8.6,132,NA,2.079
"tm1080114","tt13033790",3.9,860,6.8,4.731
"tm983730","tt10393074",7.7,321,8.3,4.121
"tm1067260","tt9769668",5.4,1605,6.9,2.386
"tm1082515","tt15101946",6.4,2456,6.6,4.431
"ts297132","tt17545256",7,6,5,4.271
"ts330422","tt18274176",7.8,33,7,2.104
"tm1142245","tt11441458",7.5,1315,7.7,1.627
"tm1109843","tt13529034",7.1,17366,5.2,2.223
"ts296581","tt15134080",5.8,5,NA,1.441
"ts322267","tt17052496",6.2,26,10,1.011
"tm1092075","tt12748300",5.5,1025,6,17.216
"tm1092309","tt14236064",6.4,706,6.3,10.432
"tm886193","tt10300450",3.4,799,5,2.339
"ts272422","tt13848380",7.2,350,7.7,1.884
"tm1124066","tt15733384",6.7,132,5.2,3.738
"tm1171107","tt18059108",7.5,612,6.6,47.257
"tm1104252","tt15387782",4.2,926,5.1,54.755
"ts308053","tt15320436",6.6,214,7,1.96
"tm1038364","tt13446126",5.1,1424,6.5,50.322
"tm1022280",NA,NA,NA,6.3,1.855
"tm1180743",NA,NA,NA,NA,1.416
"ts316882","tt15796900",7.6,195,7,3.497
"tm998238","tt13043436",5.4,995,5,3.781
"tm1064988","tt14892216",6.7,842,7.4,4.779
"ts296698","tt14754320",NA,NA,NA,0.6
"tm1143319",NA,NA,NA,6.1,15.189
"tm1119172","tt15753666",7.1,796,7.8,20.188
"ts241296","tt12432642",7.5,1572,NA,NA
